,label,distance_type,algorithm,precisao,radius_min,silhouette_mean,silhouette_max,rand_index_mean,rand_index_max,exec_time_mean
347,23: 1.0,euclidean,Busca Binaria 2,6,2.8413111426324793,0.2900512354940595,0.2900512354940595,0.06012886728046621,0.06012886728046621,0.3485585000003084
348,23: 1.0,manhattan,Busca Binaria 1,2,3.60815189648546,0.26834302886039096,0.32262501946648664,0.07968737394768723,0.1759938147312743,0.000705206666604378
349,23: 1.0,manhattan,Busca Binaria 1,20,3.5000860881640565,0.2788510022188324,0.3323625381514094,0.06478058559403392,0.14388024034956892,0.004665236666657317
350,23: 1.0,manhattan,Busca Binaria 1,3,3.60815189648546,0.2644516256055625,0.3273238932436498,0.052900838863020265,0.16589537528047915,0.0009930099999564846
351,23: 1.0,manhattan,Busca Binaria 1,4,3.60815189648546,0.2630092589416409,0.3266544719795569,0.06410970315534834,0.1748502288929732,0.0009955766667493057
352,23: 1.0,manhattan,Busca Binaria 1,5,3.4578122341318993,0.27440687591541973,0.32718455941924107,0.06881650859707857,0.15921986612998734,0.0012563733333081472
353,23: 1.0,manhattan,Busca Binaria 1,6,3.60815189648546,0.25791614531558227,0.31826004464213936,0.04878535600469639,0.17633397802897638,0.001513926666742312
354,23: 1.0,manhattan,Busca Binaria 2,2,3.60815189648546,0.2592456057966527,0.2592456057966527,0.021394184957783356,0.021394184957783356,0.006852999999864551
355,23: 1.0,manhattan,Busca Binaria 2,20,3.3278249503855273,0.26963592266695496,0.26963592266695496,0.040789318903658396,0.040789318903658396,0.06592739999996411
356,23: 1.0,manhattan,Busca Binaria 2,3,3.60815189648546,0.3164226223201769,0.3164226223201769,0.122698993354603,0.122698993354603,0.01104910000003656
357,23: 1.0,manhattan,Busca Binaria 2,4,3.60815189648546,0.28760028905986845,0.28760028905986845,0.041255088641209685,0.041255088641209685,0.012831900000037422
358,23: 1.0,manhattan,Busca Binaria 2,5,3.307472571778338,0.2618450676867811,0.2618450676867811,0.017069459544019106,0.017069459544019106,0.01504209999984596
359,23: 1.0,manhattan,Busca Binaria 2,6,3.307472571778338,0.2851218360456453,0.2851218360456453,0.06585109253977695,0.06585109253977695,0.022096700000020064
360,24: 1.0,euclidean,Busca Binaria 1,2,2.735889311050501,0.320579765317517,0.3865060697186335,0.2508234358206391,0.37576930068937714,0.012211029999965225
361,24: 1.0,euclidean,Busca Binaria 1,20,2.0504141144036314,0.3510424068372041,0.4045543034811652,0.3006654823621775,0.3997044283707134,0.07596361999999317
362,24: 1.0,euclidean,Busca Binaria 1,3,2.051916983287876,0.35080444982185116,0.4129750664926598,0.2957716386084217,0.3940636972191727,0.01903980666673609
363,24: 1.0,euclidean,Busca Binaria 1,4,2.051916983287876,0.3370166474842762,0.39756709986838273,0.2723628076842987,0.385889142887696,0.02103425000000243
364,24: 1.0,euclidean,Busca Binaria 1,5,2.051916983287876,0.35014181587816506,0.4181412731391924,0.28104198173416534,0.39920397200238117,0.024443533333351298
365,24: 1.0,euclidean,Busca Binaria 1,6,2.051916983287876,0.35811859079917885,0.4045897634847568,0.2863775013660271,0.4007002156975861,0.025934946666666292
366,24: 1.0,euclidean,Busca Binaria 2,2,2.051916983287876,0.3748815680520636,0.3748815680520636,0.36359211719391754,0.36359211719391754,0.23367719999987457
367,24: 1.0,euclidean,Busca Binaria 2,20,1.9609673243174257,0.37916840713022915,0.37916840713022915,0.33545689615887087,0.33545689615887087,1.1611306999998305
368,24: 1.0,euclidean,Busca Binaria 2,3,2.3939031471691887,0.3855609332844114,0.3855609332844114,0.36423001713233405,0.36423001713233405,0.29688260000011724
369,24: 1.0,euclidean,Busca Binaria 2,4,2.2229100652285325,0.388866213868426,0.388866213868426,0.39484611056020147,0.39484611056020147,0.3238754999997582
370,24: 1.0,euclidean,Busca Binaria 2,5,2.051916983287876,0.3740359500368951,0.3740359500368951,0.3130392285859288,0.3130392285859288,0.4762754999997014
371,24: 1.0,euclidean,Busca Binaria 2,6,2.051916983287876,0.3586736750136557,0.3586736750136557,0.3167937228163692,0.3167937228163692,0.47789819999979954
372,24: 1.0,manhattan,Busca Binaria 1,2,2.8646100740488794,0.3387702275695175,0.39549539753018226,0.2930102053545004,0.40213932037389477,0.0006227866666904447
373,24: 1.0,manhattan,Busca Binaria 1,20,2.6258342872369846,0.36889571051633746,0.4115059247143487,0.33494307896329695,0.3892301671088155,0.0041377433333309455
374,24: 1.0,manhattan,Busca Binaria 1,3,2.8646100740488794,0.3472662121247332,0.39439253267980945,0.2880864959328048,0.3873962783611526,0.0009061866666343121
375,24: 1.0,manhattan,Busca Binaria 1,4,2.6258925678781395,0.3604643383608805,0.39582748170648974,0.3259436857779571,0.3863254240635787,0.0010351666666489716
376,24: 1.0,manhattan,Busca Binaria 1,5,2.6258925678781395,0.3672013131324038,0.401736915383281,0.32754233186215415,0.412010839668394,0.0011448033332726482
377,24: 1.0,manhattan,Busca Binaria 1,6,2.6258925678781395,0.361976810387152,0.4076105293544582,0.2973528381836979,0.3839081696857304,0.001330810000005537
378,24: 1.0,manhattan,Busca Binaria 2,2,2.8646100740488794,0.3824480002207123,0.3824480002207123,0.3046295260190181,0.3046295260190181,0.006302300000243122
379,24: 1.0,manhattan,Busca Binaria 2,20,2.4692269193734466,0.36981176116933834,0.36981176116933834,0.33689104200601233,0.33689104200601233,0.09001970000008441
380,24: 1.0,manhattan,Busca Binaria 2,3,2.8646100740488794,0.3845016609958497,0.3845016609958497,0.3490246556732523,0.3490246556732523,0.013586099999884027
381,24: 1.0,manhattan,Busca Binaria 2,4,2.6258925678781395,0.3842679676789155,0.3842679676789155,0.37239174834366323,0.37239174834366323,0.014210800000000745
382,24: 1.0,manhattan,Busca Binaria 2,5,2.6258925678781395,0.33968749425170114,0.33968749425170114,0.2941025827109839,0.2941025827109839,0.01835060000030353
383,24: 1.0,manhattan,Busca Binaria 2,6,2.4468544382500843,0.3779874124646827,0.3779874124646827,0.3229744575729566,0.3229744575729566,0.02116410000007818
384,25: 1.0,euclidean,Busca Binaria 1,2,2.3896663946454133,0.2968696469407662,0.3981771938657181,0.19461803931234414,0.3406788304019038,0.012226826666680306
385,25: 1.0,euclidean,Busca Binaria 1,20,2.190527528424962,0.3133375172316475,0.37669833981419015,0.25782495906285285,0.33546108313190803,0.08078290666668787
386,25: 1.0,euclidean,Busca Binaria 1,3,2.3896663946454133,0.30580358259686236,0.3489906733855591,0.22962974710686146,0.333359642652193,0.012983619999977236
387,25: 1.0,euclidean,Busca Binaria 1,4,2.190527528424962,0.30245576107687133,0.3816741728025688,0.21894340261533837,0.35858949241698124,0.018794796666619127
388,25: 1.0,euclidean,Busca Binaria 1,5,2.190527528424962,0.2980032086690848,0.386001664294016,0.22874957185148995,0.3186521755899074,0.022786509999999302
389,25: 1.0,euclidean,Busca Binaria 1,6,2.190527528424962,0.3046133697691082,0.37929039304728124,0.24351727579278196,0.34111865078791764,0.02686572666657412
390,25: 1.0,euclidean,Busca Binaria 2,2,2.3896663946454133,0.35211413977575867,0.35211413977575867,0.28763102214702363,0.28763102214702363,0.12945589999981166
391,25: 1.0,euclidean,Busca Binaria 2,20,2.107682648532469,0.32444104586536165,0.32444104586536165,0.28050876589893436,0.28050876589893436,1.138622800000121
392,25: 1.0,euclidean,Busca Binaria 2,3,2.3896663946454133,0.3698198364266786,0.3698198364266786,0.25115334201707035,0.25115334201707035,0.17829900000015186
393,25: 1.0,euclidean,Busca Binaria 2,4,2.3896663946454133,0.33747442762268115,0.33747442762268115,0.3224644973854469,0.3224644973854469,0.33743060000006153
394,25: 1.0,euclidean,Busca Binaria 2,5,2.190527528424962,0.30428062657334026,0.30428062657334026,0.26593352954568245,0.26593352954568245,0.21663309999985358
395,25: 1.0,euclidean,Busca Binaria 2,6,2.190527528424962,0.34676047177483793,0.34676047177483793,0.27508685991720666,0.27508685991720666,0.4512767999999596
396,25: 1.0,manhattan,Busca Binaria 1,2,3.3784949741280643,0.30726302057811833,0.39191681175170323,0.21928680353186766,0.33855258999626514,0.0006217733333263217
397,25: 1.0,manhattan,Busca Binaria 1,20,2.8154124784400536,0.30600588240045185,0.3739667303138103,0.24578871399655416,0.32587537226346475,0.004228803333414059
398,25: 1.0,manhattan,Busca Binaria 1,3,3.3784949741280643,0.31608700723533384,0.4020107656037664,0.23552386676431297,0.3353938151123307,0.000792006666688394
399,25: 1.0,manhattan,Busca Binaria 1,4,3.0969537262840587,0.2771546183019894,0.37659138292588007,0.19548237703353796,0.33402409903309804,0.0009862900000371156
400,25: 1.0,manhattan,Busca Binaria 1,5,2.8154124784400536,0.3035650672594704,0.4042973772282368,0.23075335664874677,0.3495535526555557,0.0011580099999870678
401,25: 1.0,manhattan,Busca Binaria 1,6,3.0265684143230573,0.2933051899865392,0.36669161626693597,0.22620194728482138,0.3562353159604719,0.0013861800000086078
402,25: 1.0,manhattan,Busca Binaria 2,2,3.3784949741280643,0.28208955082766285,0.28208955082766285,0.2056704514641102,0.2056704514641102,0.005974000000151136
403,25: 1.0,manhattan,Busca Binaria 2,20,2.819467882156556,0.3403261028106037,0.3403261028106037,0.32081812332802817,0.32081812332802817,0.06521340000017517
404,25: 1.0,manhattan,Busca Binaria 2,3,2.8154124784400536,0.29747845389924665,0.29747845389924665,0.25787940415300903,0.25787940415300903,0.007099899999957415
405,25: 1.0,manhattan,Busca Binaria 2,4,2.8154124784400536,0.3478885603523367,0.3478885603523367,0.30339649287747233,0.30339649287747233,0.013103599999794824
406,25: 1.0,manhattan,Busca Binaria 2,5,3.0969537262840587,0.325875779050646,0.325875779050646,0.3404230509425703,0.3404230509425703,0.011817499999779102
407,25: 1.0,manhattan,Busca Binaria 2,6,2.956183102362056,0.31548642696161344,0.31548642696161344,0.27817244570450755,0.27817244570450755,0.012546999999813124
408,26: 1.0,euclidean,Busca Binaria 1,2,2.240155716081075,0.30873024539205574,0.39062521848628173,0.2441985982672636,0.43721342655946815,0.011328033333378092
409,26: 1.0,euclidean,Busca Binaria 1,20,2.210941445776551,0.33899758392280166,0.3897137009290434,0.2903215256804771,0.4258010412447931,0.08002049333332859
410,26: 1.0,euclidean,Busca Binaria 1,3,2.240155716081075,0.3040117943336703,0.38325207834664954,0.23215363078508172,0.42525604470626255,0.015762643333331047
411,26: 1.0,euclidean,Busca Binaria 1,4,2.240155716081075,0.3226622883809667,0.39251192825177506,0.26994462881670284,0.4194015507923266,0.018887769999961772
412,26: 1.0,euclidean,Busca Binaria 1,5,2.240155716081075,0.30593189392112546,0.3845363040408376,0.23956215271286527,0.3952968673456504,0.02354478000003534
413,26: 1.0,euclidean,Busca Binaria 1,6,2.146815894577697,0.3292277610816664,0.3907939881980032,0.25809665319838637,0.4059035867940934,0.02315583666671349
414,26: 1.0,euclidean,Busca Binaria 2,2,2.240155716081075,0.36842867437639965,0.36842867437639965,0.2917415516013409,0.2917415516013409,0.11149929999965025
415,26: 1.0,euclidean,Busca Binaria 2,20,1.9357074701618533,0.3770342457165064,0.3770342457165064,0.3394194034974792,0.3394194034974792,1.1619236999999885
416,26: 1.0,euclidean,Busca Binaria 2,3,2.240155716081075,0.30823347829284065,0.30823347829284065,0.2115999299567733,0.2115999299567733,0.14632190000020273
417,26: 1.0,euclidean,Busca Binaria 2,4,2.240155716081075,0.33718837832617277,0.33718837832617277,0.21867697347440507,0.21867697347440507,0.22207180000032167
418,26: 1.0,euclidean,Busca Binaria 2,5,2.240155716081075,0.2096742033518709,0.2096742033518709,0.06489511005892071,0.06489511005892071,0.32474920000004204
419,26: 1.0,euclidean,Busca Binaria 2,6,2.053476073074319,0.3764574446219039,0.3764574446219039,0.349461566798892,0.349461566798892,0.35643100000015693
420,26: 1.0,manhattan,Busca Binaria 1,2,2.9741808185678456,0.28717178299317314,0.39722808757287437,0.23361025201168262,0.40897925612516717,0.0006729166666445963
421,26: 1.0,manhattan,Busca Binaria 1,20,2.601924137337593,0.3343201802725714,0.3800686858840115,0.27952789115732063,0.3838505345176305,0.0038418933333862998
422,26: 1.0,manhattan,Busca Binaria 1,3,2.9741808185678456,0.32268470933723725,0.4029685276325504,0.2697884341564851,0.40799947112700696,0.0008041200000207027
423,26: 1.0,manhattan,Busca Binaria 1,4,2.9741808185678456,0.28385680619310827,0.3823828568678558,0.21896771519520855,0.41153750426651775,0.0008412966666128341
424,26: 1.0,manhattan,Busca Binaria 1,5,2.726332417020525,0.3078691569303501,0.3885464940807374,0.2543892721088889,0.3703833697873867,0.0011236166666852418
425,26: 1.0,manhattan,Busca Binaria 1,6,2.726332417020525,0.3280732587145034,0.40387400749512326,0.2914716953000357,0.41309191172325427,0.0012357366666492452
426,26: 1.0,manhattan,Busca Binaria 2,2,2.9741808185678456,0.359257216846165,0.359257216846165,0.4040348901251813,0.4040348901251813,0.006667699999979959
427,26: 1.0,manhattan,Busca Binaria 2,20,2.587034929010996,0.37747159861835755,0.37747159861835755,0.4029891414586444,0.4029891414586444,0.07667559999981677
428,26: 1.0,manhattan,Busca Binaria 2,3,2.9741808185678456,0.35104511627770557,0.35104511627770557,0.3074985070801192,0.3074985070801192,0.011542700000063633
429,26: 1.0,manhattan,Busca Binaria 2,4,2.478484015473205,0.3556053926858936,0.3556053926858936,0.3128513832671984,0.3128513832671984,0.014998000000105094
430,26: 1.0,manhattan,Busca Binaria 2,5,2.726332417020525,0.37177566361180275,0.37177566361180275,0.34992188166488886,0.34992188166488886,0.012601299999914772
431,26: 1.0,manhattan,Busca Binaria 2,6,2.602408216246865,0.34111313240605234,0.34111313240605234,0.31072618546970554,0.31072618546970554,0.014294000000063534
432,27: 1.0,euclidean,Busca Binaria 1,2,2.2323918421849713,0.3265796627777763,0.36350002979170026,0.30158267802495753,0.41853533708451224,0.011661320000045331
433,27: 1.0,euclidean,Busca Binaria 1,20,2.191677328797343,0.3153814954363892,0.3693002022055424,0.27790670542995155,0.4161670739296067,0.08210543000004691
434,27: 1.0,euclidean,Busca Binaria 1,3,1.8603265351541427,0.3144055346440438,0.3619737477201731,0.2574262088656607,0.3903144166429365,0.012749886666673168
435,27: 1.0,euclidean,Busca Binaria 1,4,2.046359188669557,0.31249289571667455,0.36288132943568846,0.27563119710927825,0.4216658267203746,0.015521406666569723
436,27: 1.0,euclidean,Busca Binaria 1,5,2.046359188669557,0.3217522108854778,0.375489879055954,0.2971940052575493,0.4036351953896354,0.019161923333346445
437,27: 1.0,euclidean,Busca Binaria 1,6,2.046359188669557,0.3177423776686845,0.3629810226614818,0.27769685610265743,0.4115248304086535,0.022437076666665234
438,27: 1.0,euclidean,Busca Binaria 2,2,2.2323918421849713,0.2701352836484605,0.2701352836484605,0.16279238152781242,0.16279238152781242,0.09706939999978204
439,27: 1.0,euclidean,Busca Binaria 2,20,1.8927039833657637,0.35870086461227346,0.35870086461227346,0.32982738703271897,0.32982738703271897,1.1217898999998397
440,27: 1.0,euclidean,Busca Binaria 2,3,2.2323918421849713,0.3563221148257233,0.3563221148257233,0.36172971738950654,0.36172971738950654,0.236809699999867
441,27: 1.0,euclidean,Busca Binaria 2,4,2.046359188669557,0.35342036096202034,0.35342036096202034,0.3350279658468333,0.3350279658468333,0.2676011999997172
442,27: 1.0,euclidean,Busca Binaria 2,5,1.8603265351541427,0.34145215563265763,0.34145215563265763,0.30803200503859746,0.30803200503859746,0.36614529999997103
443,27: 1.0,euclidean,Busca Binaria 2,6,1.95334286191185,0.3564199430697187,0.3564199430697187,0.35692051393382296,0.35692051393382296,0.4057846000000609
444,27: 1.0,manhattan,Busca Binaria 1,2,3.0655476644661874,0.307956810039995,0.3665366087951742,0.28176106404181167,0.42326984019036606,0.0006628833332949095
445,27: 1.0,manhattan,Busca Binaria 1,20,2.7462197827509596,0.3017481623701634,0.3682464178396654,0.26220715114882565,0.4164050140924357,0.004207269999975931
446,27: 1.0,manhattan,Busca Binaria 1,3,2.554623053721823,0.3040072385250073,0.3591759787838446,0.27825560412001954,0.43367972285248707,0.0007971666667193252
447,27: 1.0,manhattan,Busca Binaria 1,4,2.554623053721823,0.3211660563857856,0.3760858144365301,0.28862306664974896,0.39334106560185395,0.0009559899999961393
448,27: 1.0,manhattan,Busca Binaria 1,5,2.554623053721823,0.30095446727979147,0.35838394745535973,0.25545531139811245,0.3746989226782345,0.001179193333321867
449,27: 1.0,manhattan,Busca Binaria 1,6,2.554623053721823,0.31954700392402474,0.3741759548578902,0.29198016264250737,0.38847039295637426,0.001392846666734234
450,27: 1.0,manhattan,Busca Binaria 2,2,3.0655476644661874,0.3305254330665679,0.3305254330665679,0.35326611427240356,0.35326611427240356,0.006554899999628105
451,27: 1.0,manhattan,Busca Binaria 2,20,2.3550119432863568,0.3526955514656661,0.3526955514656661,0.35899642750453215,0.35899642750453215,0.08527390000017476
452,27: 1.0,manhattan,Busca Binaria 2,3,2.554623053721823,0.3527298068697912,0.3527298068697912,0.3461542784986567,0.3461542784986567,0.007534800000030373
453,27: 1.0,manhattan,Busca Binaria 2,4,2.554623053721823,0.32593164247137885,0.32593164247137885,0.2510598143603325,0.2510598143603325,0.01486479999994117
454,27: 1.0,manhattan,Busca Binaria 2,5,2.4268919010357317,0.3247093903790738,0.3247093903790738,0.24459645524364065,0.24459645524364065,0.0168615000002319
455,27: 1.0,manhattan,Busca Binaria 2,6,2.6184886300648684,0.3459605069341809,0.3459605069341809,0.40249654133578083,0.40249654133578083,0.014836899999863817
456,28: 1.0,euclidean,Busca Binaria 1,2,2.5273735396718005,0.2869865354468252,0.3657723379977674,0.19670483582781723,0.36223562250161034,0.011224616666701574
457,28: 1.0,euclidean,Busca Binaria 1,20,2.474308567891582,0.2961990499976135,0.36388657321992796,0.20147218718572665,0.4012764949214941,0.08536358666665364
458,28: 1.0,euclidean,Busca Binaria 1,3,2.5273735396718005,0.2812143631781308,0.3577877165616575,0.19216458377777698,0.3719295739018491,0.016660843333344624
459,28: 1.0,euclidean,Busca Binaria 1,4,2.5273735396718005,0.2800513725750772,0.34224827622097664,0.1974513597754095,0.3585400506289614,0.01805922666665841
460,28: 1.0,euclidean,Busca Binaria 1,5,2.5273735396718005,0.2769734038020772,0.3797663414728041,0.16136099110870888,0.43436387796763376,0.02124856333336235
461,28: 1.0,euclidean,Busca Binaria 1,6,2.422066308852142,0.30251050631816945,0.3763707845842817,0.2284070478623295,0.4089049235365208,0.02170499666666122
462,28: 1.0,euclidean,Busca Binaria 2,2,2.5273735396718005,0.3076601471060193,0.3076601471060193,0.1427369049552698,0.1427369049552698,0.12389529999973092
463,28: 1.0,euclidean,Busca Binaria 2,20,2.303958824725761,0.3344246836295096,0.3344246836295096,0.3789916402720806,0.3789916402720806,1.1238290999999663
464,28: 1.0,euclidean,Busca Binaria 2,3,2.5273735396718005,0.24638888816508933,0.24638888816508933,0.13492618772790232,0.13492618772790232,0.129145299999891
465,28: 1.0,euclidean,Busca Binaria 2,4,2.5273735396718005,0.3218085599511736,0.3218085599511736,0.1697514996244381,0.1697514996244381,0.2825823000002856
466,28: 1.0,euclidean,Busca Binaria 2,5,2.316759078032484,0.3018259418082966,0.3018259418082966,0.32464932870153035,0.32464932870153035,0.2693250999996053
467,28: 1.0,euclidean,Busca Binaria 2,6,2.316759078032484,0.36870472266339804,0.36870472266339804,0.3642251102216365,0.3642251102216365,0.48336950000020806
468,28: 1.0,manhattan,Busca Binaria 1,2,3.3621524450636526,0.27578124746894533,0.3746753356654891,0.19243929520792996,0.4021646009277823,0.0006355600000006234
469,28: 1.0,manhattan,Busca Binaria 1,20,3.221233371457558,0.2960546397607161,0.3746865009761928,0.23151057544348483,0.427208748636305,0.004227446666679195
470,28: 1.0,manhattan,Busca Binaria 1,3,3.3621524450636526,0.283272801954164,0.36447824511643473,0.19588319322759393,0.3776764044203605,0.0008770300000075318
471,28: 1.0,manhattan,Busca Binaria 1,4,3.3621524450636526,0.27553161478469457,0.3707822767680194,0.19178812433652365,0.35616897692463817,0.000994280000031722
472,28: 1.0,manhattan,Busca Binaria 1,5,3.081973074641682,0.2907411926239625,0.35016928125525865,0.20781099714610457,0.3597756138928307,0.0011313333333418996
473,28: 1.0,manhattan,Busca Binaria 1,6,3.081973074641682,0.2966558107817196,0.3691524477373596,0.21912986758786673,0.45818027968305647,0.0013865699999769277
474,28: 1.0,manhattan,Busca Binaria 2,2,3.3621524450636526,0.2438116216501232,0.2438116216501232,0.12537513834299843,0.12537513834299843,0.00616230000014184
475,28: 1.0,manhattan,Busca Binaria 2,20,3.0822552377039356,0.2671272998334012,0.2671272998334012,0.2342615433121596,0.2342615433121596,0.057141699999647244
476,28: 1.0,manhattan,Busca Binaria 2,3,3.3621524450636526,0.27755354343996036,0.27755354343996036,0.267399172633816,0.267399172633816,0.011590499999783788
477,28: 1.0,manhattan,Busca Binaria 2,4,3.3621524450636526,0.3478042085794552,0.3478042085794552,0.318425970397807,0.318425970397807,0.016193599999951402
478,28: 1.0,manhattan,Busca Binaria 2,5,3.081973074641682,0.35146460781957095,0.35146460781957095,0.435598663123791,0.435598663123791,0.01842220000025918
479,28: 1.0,manhattan,Busca Binaria 2,6,3.222062759852667,0.3250056805185604,0.3250056805185604,0.2587127635342057,0.2587127635342057,0.01586470000029294
480,29: 1.0,euclidean,Busca Binaria 1,2,2.5111576013205905,0.2924420780399162,0.36016699064731467,0.2129513572138992,0.3980018574540394,0.011463183333368458
481,29: 1.0,euclidean,Busca Binaria 1,20,2.301894467877208,0.29276033733418855,0.37599570017367356,0.2281707528376673,0.4204980716099361,0.0823187900000145
482,29: 1.0,euclidean,Busca Binaria 1,3,2.5111576013205905,0.29670346930797176,0.3518384592524663,0.21786677067946406,0.3820499057704579,0.01681531333338171
483,29: 1.0,euclidean,Busca Binaria 1,4,2.301894467877208,0.2873633555270587,0.37283454698325286,0.20360368263167836,0.39184379631766875,0.0204005233333343
484,29: 1.0,euclidean,Busca Binaria 1,5,2.0926313344338254,0.2878756095631729,0.3712852985391823,0.1985615052369431,0.3890315934787514,0.02246490333332076
485,29: 1.0,euclidean,Busca Binaria 1,6,2.301894467877208,0.2836947449481,0.37387994498127225,0.21022937173340145,0.39362999085644623,0.029917669999971017
486,29: 1.0,euclidean,Busca Binaria 2,2,2.5111576013205905,0.3391616248775014,0.3391616248775014,0.22876681198457563,0.22876681198457563,0.11378180000019711
487,29: 1.0,euclidean,Busca Binaria 2,20,2.310075195231364,0.29938814751774906,0.29938814751774906,0.17774820207332814,0.17774820207332814,0.8992099000001872
488,29: 1.0,euclidean,Busca Binaria 2,3,2.5111576013205905,0.28482309622584684,0.28482309622584684,0.17984468099284837,0.17984468099284837,0.24812800000017887
489,29: 1.0,euclidean,Busca Binaria 2,4,2.301894467877208,0.3505935462565726,0.3505935462565726,0.3427208483545978,0.3427208483545978,0.2641665999999532
490,29: 1.0,euclidean,Busca Binaria 2,5,2.301894467877208,0.3206628862107103,0.3206628862107103,0.2425556315855668,0.2425556315855668,0.4187056000000666
491,29: 1.0,euclidean,Busca Binaria 2,6,2.1972629011555167,0.33911215459512,0.33911215459512,0.3253354082485584,0.3253354082485584,0.38998979999996664
492,29: 1.0,manhattan,Busca Binaria 1,2,3.072306744669687,0.2829521456818932,0.3419641588297997,0.22164402242352807,0.41390828540617397,0.0006632733333087041
493,29: 1.0,manhattan,Busca Binaria 1,20,3.040303549412711,0.3017642105741877,0.3791935502160915,0.23839432268887906,0.3685321550574497,0.004302089999994981
494,29: 1.0,manhattan,Busca Binaria 1,3,3.072306744669687,0.29237738724326534,0.37051034900990065,0.21750162175989832,0.42523584788766833,0.0006851900000128808
495,29: 1.0,manhattan,Busca Binaria 1,4,2.8162811826138796,0.29557620668061485,0.3607407593601062,0.22868116544674846,0.3834172234805969,0.0009426466667415904
496,29: 1.0,manhattan,Busca Binaria 1,5,2.8162811826138796,0.3144940549782806,0.37889845222209795,0.24691917394504662,0.37397387138978083,0.0011085433332785517
497,29: 1.0,manhattan,Busca Binaria 1,6,3.008300354155735,0.31779711232382013,0.35791120495743295,0.27233996153715484,0.4329458871486016,0.0012590433332813214
498,29: 1.0,manhattan,Busca Binaria 2,2,3.072306744669687,0.3472583771719321,0.3472583771719321,0.2412035069125792,0.2412035069125792,0.006994200000008277
499,29: 1.0,manhattan,Busca Binaria 2,20,2.8243093279084457,0.3079403295475125,0.3079403295475125,0.24041943678720068,0.24041943678720068,0.0526982000001226
500,29: 1.0,manhattan,Busca Binaria 2,3,3.072306744669687,0.3575829912223454,0.3575829912223454,0.27506252657152014,0.27506252657152014,0.01228060000039477
501,29: 1.0,manhattan,Busca Binaria 2,4,2.8162811826138796,0.3649217814700957,0.3649217814700957,0.3445100720327959,0.3445100720327959,0.018063699999856908
502,29: 1.0,manhattan,Busca Binaria 2,5,2.9442939636417833,0.3316683512552937,0.3316683512552937,0.21210009704060437,0.21210009704060437,0.01806960000021718
503,29: 1.0,manhattan,Busca Binaria 2,6,2.8162811826138796,0.27496749566624246,0.27496749566624246,0.1480292984464653,0.1480292984464653,0.022423999999773514
504,2: 0.1,euclidean,Busca Binaria 1,2,1.0378266751171261,0.7347211902226632,0.74114407598688,0.985261384906176,1.0,0.012389143333363488
505,2: 0.1,euclidean,Busca Binaria 1,20,1.037810839138807,0.739594638764273,0.74114407598688,0.9953561165027655,1.0,0.08969142999996317
506,2: 0.1,euclidean,Busca Binaria 1,3,1.0378266751171261,0.7369982968599768,0.74114407598688,0.9891598951814866,1.0,0.016930886666659716
507,2: 0.1,euclidean,Busca Binaria 1,4,1.0378266751171261,0.7377330909401112,0.74114407598688,0.9910783568804015,1.0,0.01978572666665362
508,2: 0.1,euclidean,Busca Binaria 1,5,1.1675550095067668,0.739250520323391,0.74114407598688,0.9940723877219195,1.0,0.023525376666718025
509,2: 0.1,euclidean,Busca Binaria 1,6,1.0378266751171261,0.7367157522180764,0.74114407598688,0.9875110767684048,1.0,0.026616540000001503
510,2: 0.1,euclidean,Busca Binaria 2,2,1.0378266751171261,0.74114407598688,0.74114407598688,1.0,1.0,0.2402263999997558
511,2: 0.1,euclidean,Busca Binaria 2,20,1.028831839431907,0.74114407598688,0.74114407598688,1.0,1.0,1.1637516999999207
512,2: 0.1,euclidean,Busca Binaria 2,3,1.2972833438964075,0.74114407598688,0.74114407598688,1.0,1.0,0.14645019999989017
513,2: 0.1,euclidean,Busca Binaria 2,4,1.0378266751171261,0.74114407598688,0.74114407598688,1.0,1.0,0.46777239999983067
514,2: 0.1,euclidean,Busca Binaria 2,5,1.1675550095067668,0.74114407598688,0.74114407598688,1.0,1.0,0.12613680000004024
515,2: 0.1,euclidean,Busca Binaria 2,6,1.0378266751171261,0.74114407598688,0.74114407598688,1.0,1.0,0.5860689999999522
516,2: 0.1,manhattan,Busca Binaria 1,2,1.4641862032803248,0.7312679462329015,0.74693735568577,0.9655176341474536,1.0,0.0006621133333434651
517,2: 0.1,manhattan,Busca Binaria 1,20,1.4627563339411838,0.7459632206874963,0.74693735568577,0.9956593723462502,1.0,0.0042369833332789614
518,2: 0.1,manhattan,Busca Binaria 1,3,1.830232754100406,0.7398747905028898,0.74693735568577,0.9832526269853302,1.0,0.000900713333294334
519,2: 0.1,manhattan,Busca Binaria 1,4,1.4641862032803248,0.7344735314595964,0.74693735568577,0.9765703520743403,1.0,0.001069973333339173
520,2: 0.1,manhattan,Busca Binaria 1,5,1.6472094786903653,0.7429022609385239,0.74693735568577,0.9888578268205197,1.0,0.0012141800000639098
521,2: 0.1,manhattan,Busca Binaria 1,6,1.4641862032803248,0.7454366217488974,0.74693735568577,0.9943476539711323,1.0,0.0014026099999227882
522,2: 0.1,manhattan,Busca Binaria 2,2,1.4641862032803248,0.7436049149644816,0.7436049149644816,0.9899831669528851,0.9899831669528851,0.008080900000095426
523,2: 0.1,manhattan,Busca Binaria 2,20,1.3411950984057794,0.74693735568577,0.74693735568577,1.0,1.0,0.09973430000036387
